323,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
323,"t","Principal Vegetable Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value by Crop – United States: 2017-2019"
323,"h","","","","","","",""
398,"d","Lettuce, leaf",-,-,-,13675.0,10728.0,12466.5
398,"d","Lettuce, romaine",-,203.6,195.2,36308.0,29029.4,27211.8
398,"d","Onions",1828.4,1514.7,1247.0,80560.6,70923.3,68645.5
398,"d","Pea, green",-,3.1,4.8,6012.4,5068.6,5032.8
398,"d","Peppers, bell",196.9,30.8,44.3,14193.1,12864.2,12090.2
398,"d","",,,,,,
398,"d","Peppers, chile",-,-,0.4,3336.0,2665.0,1643.6
398,"d","Pumpkins",319.0,279.7,229.8,15600.6,15127.2,13221.1
398,"d","Spinach",-,-,-,8090.6,8102.5,9606.0
398,"d","Squash",39.1,142.2,133.1,7970.0,7250.3,6992.4
398,"d","Sweet potatoes 2/ 4/","(NA)","(NA)",127.2,"(NA)","(NA)",31845.3
398,"d","Tomatoes",5599.3,2444.2,1459.8,240055.2,275626.8,237939.7
398,"d","Watermelons",495.2,196.2,326.4,40286.3,39148.8,36722.6
398,"d","",,,,,,
398,"d","Total 3/",8954.8,5300.7,4429.2,754366.3,758314.5,734906.6
398,"c",""
398,"c","See footnote(s) at end of table.","--continued"
399,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
399,"t","Principal Vegetable Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value  by Crop – United States: 2017-2019 (continued)"
399,"h","","","","","","",""
399,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
399,"h","Crop","","","","","",""
399,"h","","2017","2018","2019","2017","2018","2019"
399,"h","","","","","","",""
399,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
399,"d","Artichokes (California)",70.00,63.00,78.00,65520,63032,78624
399,"d","Asparagus",120.00,113.00,136.00,100672,87584,99915
399,"d","Beans, green lima 1/",29.10,31.90,"(NA)",19493,21622,"(NA)"
399,"d","Beans, snap",19.40,20.60,18.30,349445,351909,303480
399,"d","Broccoli",45.40,42.80,50.00,925716,738527,872629
399,"d","Cabbage",18.10,21.20,24.00,431307,408091,518920
399,"d","Cantaloupes",19.20,22.70,23.90,295975,331542,303387
399,"d","Carrots",22.50,16.00,17.30,696129,732946,863518
399,"d","Cauliflower",45.90,45.80,46.30,415737,434491,465879
399,"d","Celery",20.10,25.00,30.20,322047,436818,474711
399,"d","",,,,,,
399,"d","Corn, sweet",11.80,11.80,10.40,892179,864064,652057
399,"d","Cucumbers",20.80,20.90,18.70,392013,322999,278794
399,"d","Garlic (California)",76.30,78.90,78.20,390021,412587,327277
399,"d","Honeydews (California)",28.00,19.60,20.90,94192,75342,59157
399,"d","Lettuce, head",35.90,30.10,47.30,1774522,1219857,1960149
399,"d","Lettuce, leaf",60.90,51.80,52.20,833077,555982,650424
399,"d","Lettuce, romaine",44.80,31.00,32.40,1628136,901186,880826
399,"d","Onions",12.90,12.50,14.60,1042090,886941,1001986
399,"d","Pea, green",14.20,12.80,13.50,85475,64901,67798
399,"d","Peppers, bell",44.10,41.50,46.10,625577,533307,557660
399,"d","",,,,,,
399,"d","Peppers, chile",34.00,35.60,38.80,113562,94767,63711
399,"d","Pumpkins",12.60,12.90,13.60,196541,195445,180190
399,"d","Spinach",58.20,51.30,54.80,470860,415671,526770
399,"d","Squash",29.60,26.60,31.50,235613,192922,219961
399,"d","Sweet potatoes 2/ 4/",18.40,23.20,18.50,657021,634228,588125
399,"d","Tomatoes",6.99,6.76,6.73,1677960,1863915,1600307
399,"d","Watermelons",14.70,16.90,15.30,594033,663435,560924
399,"d","",,,,,,
399,"d","Total 3/","(X)","(X)","(X)",14667892,12869883,14157179
399,"c",""
399,"f","-  Represents zero."
399,"f","(NA)  Not available."
399,"f","(X)  Not applicable."
399,"f","1/ Estimates discontinued in 2019."
399,"f","2/ Sweet potatoes added to vegetable program in 2019."
399,"f","3/ Sweet potatoes were added to the vegetable program in 2019, therefore crops do not add to the total for 2017 and 2018."
399,"f","4/ Estimates for harvested not sold and utilized production began in 2019. Price and value in 2017 and 2018 represent total production."
324,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
324,"t","Principal Vegetable Fresh Market and Processing Area Planted and Harvested, Production, and Value – States and United States: 2017-2019"
324,"h","","","","","","",""
324,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
324,"h","State","","","","","",""
324,"h","","2017 1/","2018 1/","2019 2/","2017 1/","2018 1/","2019 2/"
324,"h","","","","","","",""
324,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
324,"d","Alabama 3/",5600,6000,"(NA)",5400,5900,"(NA)"
324,"d","Arizona",129900,"(D)",124300,127000,"(D)",123900
324,"d","California 4/",1059100,999400,985600,1039900,985800,972400
324,"d","Colorado","(D)","(D)",3200,"(D)","(D)",2700
324,"d","Delaware 3/","(D)","(D)","(NA)","(D)","(D)","(NA)"
324,"d","Florida 4/",178700,180000,175500,172700,172800,170700
324,"d","Georgia",97100,102900,96600,91900,95400,92900
324,"d","Idaho",16700,12600,11000,16400,12300,10900
324,"d","Illinois",48800,40900,43100,46100,38850,38100
324,"d","Indiana",28500,29200,11700,27800,28000,11100
324,"d","",,,,,,
324,"d","Maryland 3/","(D)","(D)","(NA)","(D)","(D)","(NA)"
324,"d","Michigan",110800,107700,90100,107500,101900,87200
324,"d","Minnesota",176800,171000,160500,165100,160600,154300
324,"d","Mississippi 4/",-,-,28000,-,-,27500
324,"d","Missouri 3/",3100,"(D)","(NA)",3000,"(D)","(NA)"
324,"d","New Jersey",30000,30300,11200,28800,28500,10600
324,"d","New Mexico",15400,15600,15700,14700,15000,15300
324,"d","New York",94300,97700,90100,90100,89200,86300
324,"d","North Carolina 4/",38300,40700,127700,37300,36500,126300
324,"d","Ohio",22200,22700,3700,21300,21500,3500
324,"d","",,,,,,
324,"d","Oregon","(D)","(D)",80700,"(D)","(D)",79000
324,"d","Pennsylvania",29300,30500,14700,27650,25500,13500
324,"d","South Carolina","(D)",10700,5000,"(D)",10300,4500
324,"d","Tennessee 3/",11700,13800,"(NA)",11300,12700,"(NA)"
324,"d","Texas",73700,67500,54000,67600,62000,50100
324,"d","Virginia",6250,8300,5700,6000,7500,5600
324,"d","Washington",160400,147700,144900,154300,144100,140300
324,"d","Wisconsin","(D)","(D)",164300,"(D)","(D)",155900
324,"d","",,,,,,
324,"d","Other States 5/",323050,445250,-,310630,430750,-
324,"d","",,,,,,
324,"d","United States",2659700,2580450,2447300,2572480,2485100,2382600
324,"c",""
324,"c","See footnote(s) at end of table.","--continued"
393,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
393,"t","Principal Vegetable Fresh Market and Processing Area Planted and Harvested, Production, and Value – States and United States: 2017-2019(continued)"
393,"h","","","","","","",""
393,"h","","Total production","Total production","Total production","Utilized production","Utilized production","Utilized production"
393,"h","State","","","","","",""
393,"h","","2017 1/","2018 1/","2019 2/","2017 1/","2018 1/","2019 2/"
393,"h","","","","","","",""
393,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
393,"d","Alabama 3/",756.0,619.5,"(NA)",756.0,615.2,"(NA)"
393,"d","Arizona",35019.0,"(D)",35018.0,35019.0,"(D)",35018.0
393,"d","California 4/",437802.4,464180.6,451426.0,432410.5,461897.6,449755.6
393,"d","Colorado","(D)","(D)",1147.5,"(D)","(D)",1109.6
393,"d","Delaware 3/","(D)","(D)","(NA)","(D)","(D)","(NA)"
393,"d","Florida 4/",38117.5,34121.0,34509.9,37647.7,33363.7,34291.9
393,"d","Georgia",21770.6,17731.3,21289.0,21376.3,17702.3,20825.6
393,"d","Idaho",9491.5,7827.0,8938.0,9390.5,7808.6,8893.3
393,"d","Illinois",9204.2,7980.0,7464.8,9069.0,7949.0,7458.2
393,"d","Indiana",9018.2,10219.2,3543.0,9017.2,10206.6,3539.3
393,"d","",,,,,,
393,"d","Maryland 3/","(D)","(D)","(NA)","(D)","(D)","(NA)"
393,"d","Michigan",19181.6,16683.2,12419.1,19166.0,16633.1,12352.7
393,"d","Minnesota",21166.5,17454.8,15647.4,21027.4,17430.1,15477.7
393,"d","Mississippi 4/",-,-,4262.5,-,-,4262.5
393,"d","Missouri 3/",705.0,"(D)","(NA)",702.2,"(D)","(NA)"
393,"d","New Jersey",4197.4,3533.3,1630.0,4188.9,3262.7,1593.0
393,"d","New Mexico",6082.0,5611.0,5254.5,6082.0,5611.0,5254.5
393,"d","New York",15265.9,12763.8,13413.6,14782.0,12528.2,13108.7
393,"d","North Carolina 4/",7458.6,6614.5,24732.0,7351.4,6506.4,24611.4
393,"d","Ohio",4732.5,4913.0,437.5,4707.5,4899.0,434.4
393,"d","",,,,,,
393,"d","Oregon","(D)","(D)",23908.0,"(D)","(D)",23712.9
393,"d","Pennsylvania",2731.1,1957.3,1151.1,2678.5,1905.7,1136.0
393,"d","South Carolina","(D)",2501.4,1440.0,"(D)",2495.3,1402.6
393,"d","Tennessee 3/",1786.9,1626.6,"(NA)",1759.2,1584.1,"(NA)"
393,"d","Texas",14692.5,15926.3,13477.2,14456.0,15803.7,13294.1
393,"d","Virginia",1418.8,1491.7,924.0,1413.9,1439.2,903.7
393,"d","Washington",43145.8,40206.3,37515.2,41868.9,39330.3,36759.8
393,"d","Wisconsin","(D)","(D)",19787.5,"(D)","(D)",19711.1
393,"d","",,,,,,
393,"d","Other States 5/",59577.1,89653.4,-,59496.2,89342.7,-
393,"d","",,,,,,
393,"d","United States",763321.1,763615.2,739335.8,754366.3,758314.5,734906.6
393,"c",""
393,"c","See footnote(s) at end of table.","--continued"
401,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
401,"t","Principal Vegetable Fresh Market and Processing Area Planted and Harvested, Production, and Value – States and United States: 2017-2019 (continued)"
401,"h","","","",""
401,"h","","Value of utilized production","Value of utilized production","Value of utilized production"
401,"h","State","","",""
401,"h","","2017 1/","2018 1/","2019 2/"
401,"h","","","",""
401,"u","","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
401,"d","Alabama 3/",16659,15379,"(NA)"
401,"d","Arizona",1635572,"(D)",2167239
401,"d","California 4/",8561502,7327501,7864286
401,"d","Colorado","(D)","(D)",18531
401,"d","Delaware 3/","(D)","(D)","(NA)"
401,"d","Florida 4/",1078197,1121318,1223430
401,"d","Georgia",476744,452589,517659
401,"d","Idaho",85740,60831,65815
401,"d","Illinois",43077,39577,44205
401,"d","Indiana",96292,97104,52276
401,"d","",,,
401,"d","Maryland 3/","(D)","(D)","(NA)"
401,"d","Michigan",301363,273314,213547
401,"d","Minnesota",110856,116288,76579
401,"d","Mississippi 4/",-,-,75021
401,"d","Missouri 3/",8445,"(D)","(NA)"
401,"d","New Jersey",162394,138376,82520
401,"d","New Mexico",129043,133357,152628
401,"d","New York",246805,209911,233112
401,"d","North Carolina 4/",170273,145025,425943
401,"d","Ohio",94499,103562,9911
401,"d","",,,
401,"d","Oregon","(D)","(D)",192879
401,"d","Pennsylvania",76175,59224,25389
401,"d","South Carolina","(D)",68470,16022
401,"d","Tennessee 3/",76431,66984,"(NA)"
401,"d","Texas",283237,298047,192710
401,"d","Virginia",54146,43653,16427
401,"d","Washington",368660,351475,362740
401,"d","Wisconsin","(D)","(D)",128310
401,"d","",,,
401,"d","Other States 5/",591782,1747898,-
401,"d","",,,
401,"d","United States",14667892,12869883,14157179
401,"c",""
401,"f","-  Represents zero."
401,"f","(D)  Withheld to avoid disclosing data for individual operations."
401,"f","(NA)  Not available."
401,"f","1/ Principal vegetable crops include artichokes, asparagus, green lima beans, snap beans, broccoli, cabbage, cantaloupes, carrots, cauliflower, celery, sweet corn, cucumbers, garlic, honeydew, head lettuce, leaf lettuce, romaine lettuce, onions, green peas, bell peppers, chile peppers, pumpkins, spinach, squash, tomatoes, and watermelons."
401,"f","2/ Principal vegetable crops include artichokes, asparagus, snap beans, broccoli, cabbage, cantaloupes, carrots, cauliflower, celery, sweet corn, cucumbers, garlic, honeydew, head lettuce, leaf lettuce, romaine lettuce, onions, green peas, bell peppers, chile peppers, pumpkins, spinach, squash, sweet potatoes, tomatoes, and watermelons."
401,"f","3/ Estimates discontinued in 2019."
401,"f","4/ Sweet potatoes were added to the vegetable program in 2019, therefore totals do not include sweet potatoes in 2017 and 2018."
401,"f","5/ Includes data withheld above."
63,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
63,"t","Artichokes for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
63,"h","","","","","","",""
63,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
63,"h","State","","","","","",""
63,"h","","2017","2018","2019","2017","2018","2019"
63,"h","","","","","","",""
63,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
63,"d","California",7200,6900,7200,7200,6900,7200
63,"d","",,,,,,
63,"d","United States",7200,6900,7200,7200,6900,7200
63,"h","","","","","","",""
63,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
63,"h","State","","","","","",""
63,"h","","2017","2018","2019","2017","2018","2019"
63,"h","","","","","","",""
63,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
63,"d","California",130.0,145.0,140.0,936.0,1000.5,1008.0
63,"d","",,,,,,
63,"d","United States",130.0,145.0,140.0,936.0,1000.5,1008.0
63,"h","","","","","","",""
63,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
63,"h","State","","","","","",""
63,"h","","2017","2018","2019","2017","2018","2019"
63,"h","","","","","","",""
63,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
63,"d","California",-,-,-,936.0,1000.5,1008.0
63,"d","",,,,,,
63,"d","United States",-,-,-,936.0,1000.5,1008.0
63,"h","","","","","","",""
63,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
63,"h","State","","","","","",""
63,"h","","2017","2018","2019","2017","2018","2019"
63,"h","","","","","","",""
63,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
63,"d","California",70.00,63.00,78.00,65520,63032,78624
63,"d","",,,,,,
63,"d","United States",70.00,63.00,78.00,65520,63032,78624
63,"c",""
63,"f","-  Represents zero."
335,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
335,"t","Artichoke Production, Price, and Value by Utilization – States and United States: 2017-2019"
335,"h","","","",""
335,"h","","Utilized production","Utilized production","Utilized production"
335,"h","Utilization and State","","",""
335,"h","","2017","2018","2019"
335,"h","","","",""
335,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
335,"d","Fresh market",,,
335,"d","California",936.0,1000.5,1008.0
335,"d","",,,
335,"d","United States",936.0,1000.5,1008.0
335,"h","","","",""
335,"h","","Utilized production","Utilized production","Utilized production"
335,"h","Utilization and State","","",""
335,"h","","2017","2018","2019"
335,"h","","","",""
335,"u","","(tons)","(tons)","(tons)"
335,"d","Processing",,,
335,"d","California",-,-,-
335,"d","",,,
335,"d","United States",-,-,-
335,"h","","","","","","",""
335,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
335,"h","Utilization and State","","","","","",""
335,"h","","2017","2018","2019","2017","2018","2019"
335,"h","","","","","","",""
335,"u","","(dollars per cwt)","(dollars per cwt)","(dollars per cwt)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
335,"d","Fresh market",,,,,,
335,"d","California",70.00,63.00,78.00,65520,63032,78624
335,"d","",,,,,,
335,"d","United States",70.00,63.00,78.00,65520,63032,78624
335,"h","","","","","","",""
335,"h","","Price per unit","Price per unit","Price per unit","Value of utilized production","Value of utilized production","Value of utilized production"
335,"h","Utilization and State","","","","","",""
335,"h","","2017","2018","2019","2017","2018","2019"
335,"h","","","","","","",""
335,"u","","(dollars per ton)","(dollars per ton)","(dollars per ton)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
335,"d","Processing",,,,,,
335,"d","California","(X)","(X)","(X)",-,-,-
335,"d","",,,,,,
335,"d","United States","(X)","(X)","(X)",-,-,-
335,"c",""
335,"f","-  Represents zero."
335,"f","(X)  Not applicable."
66,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
66,"t","Asparagus for Fresh Market and Processing Area Planted and Harvested, Yield, Production, Price, and Value – States and United States: 2017-2019"
66,"h","","","","","","",""
66,"h","","Area planted","Area planted","Area planted","Area harvested","Area harvested","Area harvested"
66,"h","State","","","","","",""
66,"h","","2017","2018","2019","2017","2018","2019"
66,"h","","","","","","",""
66,"u","","(acres)","(acres)","(acres)","(acres)","(acres)","(acres)"
66,"d","California",8300,6200,5300,8000,6000,5200
66,"d","Michigan",12000,10000,10000,11300,9500,9400
66,"d","New Jersey",2200,2200,2100,2100,2100,2000
66,"d","Washington",5100,4500,4500,4900,4100,4100
66,"d","",,,,,,
66,"d","United States",27600,22900,21900,26300,21700,20700
66,"h","","","","","","",""
66,"h","","Yield per acre","Yield per acre","Yield per acre","Total production","Total production","Total production"
66,"h","State","","","","","",""
66,"h","","2017","2018","2019","2017","2018","2019"
66,"h","","","","","","",""
66,"u","","(cwt)","(cwt)","(cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
66,"d","California",25.0,30.0,35.0,200.0,180.0,182.0
66,"d","Michigan",27.0,28.0,30.0,305.1,266.0,282.0
66,"d","New Jersey",34.0,33.0,32.0,71.4,69.3,64.0
66,"d","Washington",54.0,65.0,55.0,264.6,266.5,225.5
66,"d","",,,,,,
66,"d","United States",32.0,36.0,36.4,841.1,781.8,753.5
66,"h","","","","","","",""
66,"h","","Harvested not sold","Harvested not sold","Harvested not sold","Utilized production","Utilized production","Utilized production"
66,"h","State","","","","","",""
66,"h","","2017","2018","2019","2017","2018","2019"
66,"h","","","","","","",""
66,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
66,"d","California",2.0,1.8,-,198.0,178.2,182.0
66,"d","Michigan",-,-,8.5,305.1,266.0,273.5
66,"d","New Jersey",-,-,0.3,71.4,69.3,63.7
66,"d","Washington",-,5.3,9.0,264.6,261.2,216.5
66,"d","",,,,,,
66,"d","United States",2.0,7.1,17.8,839.1,774.7,735.7
66,"h","","","","","","",""
66,"h","","Price per cwt","Price per cwt","Price per cwt","Value of utilized production","Value of utilized production","Value of utilized production"
66,"h","State","","","","","",""
66,"h","","2017","2018","2019","2017","2018","2019"
66,"h","","","","","","",""
66,"u","","(dollars)","(dollars)","(dollars)","(1,000 dollars)","(1,000 dollars)","(1,000 dollars)"
66,"d","California",175.00,149.00,202.00,34650,26552,36764
66,"d","Michigan",85.70,87.50,93.60,26136,23275,25607
66,"d","New Jersey",183.00,167.00,256.00,13054,11562,16302
66,"d","Washington",101.00,100.00,98.10,26832,26195,21242
66,"d","",,,,,,
66,"d","United States",120.00,113.00,136.00,100672,87584,99915
66,"c",""
66,"f","-  Represents zero."
69,"t","Vegetables 2019 Summary: Released February 13, 2020, by the National Agricultural Statistics Service (NASS), Agricultural Statistics Board, United States Department of Agriculture (USDA)."
69,"t","Asparagus Production, Price, and Value by Utilization – States and United States: 2017-2019"
69,"h","","","",""
69,"h","","Utilized production","Utilized production","Utilized production"
69,"h","Utilization and State","","",""
69,"h","","2017","2018","2019"
69,"h","","","",""
69,"u","","(1,000 cwt)","(1,000 cwt)","(1,000 cwt)"
69,"d","Fresh market",,,
69,"d","California",198.0,178.2,182.0
69,"d","Michigan",144.0,133.0,141.0
69,"d","New Jersey","(D)","(D)","(D)"
69,"d","Washington","(D)","(D)","(D)"
